YMR059W,1,red
YLR044C,0,blue
YGR262C,0,blue
YDR523C,0,blue
YGL048C,1,red
YMR049C,1,red
YER173W,0,blue
YER179W,0,blue
YDL043C,1,red
YPR110C,1,red
YMR106C,0,blue
YLR208W,1,red
YJL080C,0,blue
YLR105C,1,red
YBR170C,0,blue
YKL213C,0,blue
YAR008W,1,red
YPL083C,1,red
YLR025W,0,blue
YMR165C,0,blue
YOL009C,0,blue
YLR170C,0,blue
YDR463W,0,blue
YGR209C,0,blue
YOR056C,1,red
YPL210C,1,red
YER123W,0,blue
YAR042W,0,blue
YDL116W,0,blue
YDR192C,0,blue
YKL068W,0,blue
YGR119C,1,red
YGL172W,1,red
YJL041W,1,red
YMR153W,0,blue
YJR042W,1,red
YJL061W,1,red
YIL115C,1,red
YGL092W,1,red
YBL079W,0,blue
YFR002W,1,red
YER107C,0,blue
YKR082W,0,blue
YKL057C,0,blue
YML103C,0,blue
YPR174C,0,blue
YOR046C,1,red
YER105C,0,blue
YMR255W,0,blue
YMR258C,0,blue
YDL207W,1,red
YDL088C,0,blue
YDR532C,1,red
YGL093W,1,red
YBR244W,0,blue
YDL226C,0,blue
YGR144W,0,blue
YGR058W,0,blue
YDR409W,0,blue
YNL278W,0,blue
YGL037C,0,blue
YKR096W,0,blue
YOR014W,0,blue
YER112W,1,red
YFL034C-B,1,red
YLR016C,0,blue
YBL036C,0,blue
YGR136W,0,blue
YNL110C,1,red
YLR147C,1,red
YEL015W,0,blue
YCR093W,1,red
YPR093C,0,blue
YNL007C,1,red
YMR104C,0,blue
YLR421C,0,blue
YIL033C,0,blue
YHR070W,1,red
YOR269W,0,blue
YLR403W,1,red
YJL124C,0,blue
YIL053W,0,blue
YOL123W,1,red
YOR362C,1,red
YGL131C,0,blue
YER041W,0,blue
YDL156W,0,blue
YPL012W,1,red
YPL124W,1,red
YFR031C,1,red
YMR125W,0,blue
YLR134W,0,blue
YHR170W,1,red
YBL016W,0,blue
YLR113W,0,blue
YGL105W,0,blue
YNL207W,1,red
YBL004W,1,red
YNL107W,0,blue
YDR146C,0,blue
YNL147W,1,red
YIL079C,0,blue
YPL139C,0,blue
YMR291W,0,blue
YER138C,0,blue
YHR193C,0,blue
YER062C,0,blue
YPL178W,0,blue
YMR061W,1,red
YNR052C,1,red
YLR438C-A,1,red
YJR059W,0,blue
YML092C,1,red
YFL010C,0,blue
YJR132W,0,blue
YLR079W,0,blue
YMR198W,1,red
YPR030W,0,blue
YOL149W,1,red
YLR182W,1,red
YDR130C,1,red
YPR187W,1,red
YPR103W,1,red
YGR161C,0,blue
YPL038W,0,blue
YPL169C,1,red
YLR328W,0,blue
YNL313C,1,red
YLR127C,1,red
YLR424W,1,red
YKL009W,0,blue
YDL060W,1,red
YMR314W,1,red
YLR082C,0,blue
YGR278W,1,red
YIL038C,0,blue
YDL190C,0,blue
YGL011C,1,red
YJR070C,0,blue
YNL023C,0,blue
YLR086W,1,red
YEL066W,0,blue
YER094C,1,red
YPR175W,1,red
YDR356W,1,red
YPL211W,1,red
YGR135W,0,blue
YBR195C,0,blue
YJL047C,0,blue
YDR378C,1,red
YMR080C,0,blue
YLR153C,1,red
YPR040W,1,red
YGL238W,1,red
YGR095C,1,red
YJL140W,0,blue
YNL223W,0,blue
YDR482C,0,blue
YGL090W,0,blue
YDR054C,1,red
YFR034C,0,blue
YDR465C,0,blue
YFR050C,1,red
YBL032W,0,blue
YGL213C,1,red
YOL038W,1,red
YDR101C,0,blue
YML099C,0,blue
YNL288W,0,blue
YPR072W,0,blue
YGR233C,0,blue
YNL042W,0,blue
YBL034C,1,red
YML007W,0,blue
YKL143W,0,blue
YDR404C,1,red
YHR185C,0,blue
YGR180C,0,blue
YER027C,0,blue
YNL015W,0,blue
YOR159C,1,red
YPR190C,1,red
YOR208W,0,blue
YBL058W,0,blue
YIL132C,0,blue
YBR239C,0,blue
YGL220W,0,blue
YKL205W,1,red
YNR012W,0,blue
YDR243C,1,red
YDR201W,1,red
YKL042W,1,red
YAL059W,0,blue
YDL127W,0,blue
YBL041W,1,red
YIL008W,0,blue
YGR204W,0,blue
YLR009W,1,red
YGR203W,0,blue
YDR395W,1,red
YDL165W,1,red
YNL172W,1,red
YGR253C,1,red
YOL021C,1,red
YPL217C,1,red
YDR280W,1,red
YBR281C,0,blue
YGL240W,0,blue
YJL001W,1,red
YNL330C,0,blue
YPL016W,1,red
YDR002W,1,red
YML022W,0,blue
YCR035C,1,red
YGR264C,1,red
YDL070W,0,blue
YPL037C,0,blue
YJL039C,1,red
YGR158C,1,red
YPR137C-B,0,blue
YGR195W,1,red
YPL125W,1,red
YPL192C,0,blue
YPL001W,0,blue
YGR013W,1,red
YOL001W,0,blue
YPL014W,0,blue
YMR285C,0,blue
YGL075C,1,red
YGR098C,1,red
YDL053C,0,blue
YER068W,0,blue
YJR029W,0,blue
YBR202W,1,red
YOR197W,0,blue
YKL062W,0,blue
YNL016W,0,blue
YDL124W,0,blue
YPL209C,1,red
YHL027W,0,blue
YDR091C,1,red
YHR069C,1,red
YNL232W,1,red
YMR213W,1,red
YLR271W,0,blue
YOL117W,0,blue
YPL266W,1,red
YGR178C,0,blue
YGR134W,0,blue
YOR157C,1,red
YGL175C,0,blue
YPR141C,0,blue
YHL009C,0,blue
YOR083W,0,blue
YNL027W,0,blue
YLR154C,0,blue
YLR384C,0,blue
YLR401C,0,blue
YIR011C,1,red
YDR005C,0,blue
YFR047C,0,blue
YCL026C-A,0,blue
YGR211W,1,red
YHR121W,0,blue
YIL149C,0,blue
YGL061C,1,red
YGR085C,0,blue
YHR172W,1,red
YLR150W,0,blue
YGL227W,0,blue
YER160C,0,blue
YOR372C,1,red
YGL174W,0,blue
YPL226W,0,blue
YPL048W,0,blue
YNL309W,0,blue
YLR102C,0,blue
YPL269W,0,blue
YDL063C,0,blue
YPL219W,0,blue
YBL001C,0,blue
YGL241W,0,blue
YER162C,0,blue
YER057C,0,blue
YFL007W,0,blue
YGR113W,1,red
YAL054C,0,blue
YDR399W,0,blue
YOR141C,0,blue
YNL112W,1,red
YDR118W,1,red
YKL069W,0,blue
YLR254C,0,blue
YOR028C,0,blue
YOL093W,0,blue
YOR006C,0,blue
YLR231C,0,blue
YNL077W,0,blue
YCR065W,0,blue
YDR223W,0,blue
YOR257W,1,red
YGL250W,0,blue
YLR094C,0,blue
YOL111C,0,blue
YMR135C,0,blue
YOR145C,1,red
YHR097C,0,blue
YKR038C,1,red
YNL281W,0,blue
YIR017C,0,blue
YIL097W,0,blue
YKR022C,1,red
YJL019W,1,red
YKL058W,1,red
YKR037C,1,red
YDL216C,0,blue
YPL131W,1,red
YCL050C,0,blue
YLR136C,0,blue
YER036C,1,red
YGR140W,1,red
YJL122W,0,blue
YDR423C,0,blue
YDL111C,1,red
YGR205W,0,blue
YBR057C,0,blue
YGL192W,0,blue
YNL045W,0,blue
YLR274W,1,red
YOR373W,1,red
YDL235C,1,red
YOR298C-A,0,blue
YER084W,0,blue
YPL146C,1,red
YFL028C,0,blue
YJR050W,0,blue
YOL068C,0,blue
YBR058C,0,blue
YOL142W,1,red
YPL247C,0,blue
YOR023C,0,blue
YGL157W,0,blue
YLR011W,0,blue
YER028C,0,blue
YDR361C,1,red
YDR051C,0,blue
YPR172W,0,blue
YDL166C,1,red
YER139C,0,blue
YDR184C,0,blue
YHR207C,0,blue
YPL046C,0,blue
YIL017C,0,blue
YOR060C,1,red
YOL151W,0,blue
YCR082W,0,blue
YOR209C,0,blue
YBL084C,1,red
YBL074C,1,red
YDR179C,0,blue
YPL245W,0,blue
YHR214C-B,0,blue
YLR410W-B,0,blue
YDL129W,0,blue
YGL058W,0,blue
YPL064C,0,blue
YGR269W,0,blue
YLR265C,0,blue
YOL089C,0,blue
YLR135W,0,blue
YOR173W,0,blue
YLR118C,0,blue
YLR456W,0,blue
YDR520C,0,blue
YKR083C,1,red
YKL183W,0,blue
YCR059C,0,blue
YMR278W,0,blue
YMR067C,0,blue
YHR049W,0,blue
YOR194C,1,red
YDR016C,1,red
YOR275C,0,blue
YNL196C,0,blue
YLR270W,0,blue
YGL128C,1,red
YLR266C,0,blue
YKL052C,1,red
YDR132C,0,blue
YER168C,1,red
YJR047C,0,blue
YMR009W,0,blue
YMR127C,0,blue
YJR025C,0,blue
YNL289W,0,blue
YJR146W,0,blue
YKL024C,1,red
YMR025W,0,blue
YOR243C,0,blue
YKR018C,0,blue
YLR017W,0,blue
YPL133C,0,blue
YHR187W,0,blue
YMR233W,0,blue
YHR034C,0,blue
YER104W,1,red
YIR018W,0,blue
YHR087W,0,blue
YIL145C,0,blue
YPL260W,0,blue
YIL071C,0,blue
YGR151C,0,blue
YML031W,1,red
YJR136C,1,red
YLR032W,0,blue
YKR072C,0,blue
YNR027W,0,blue
YPL208W,0,blue
YBR012W-B,0,blue
YGR200C,0,blue
YAL061W,0,blue
YIL110W,0,blue
YMR180C,0,blue
YIL082W-A,0,blue
YGL162W,0,blue
YOR258W,0,blue
YDR531W,1,red
YDR012W,0,blue
YJR069C,0,blue
YJR084W,0,blue
YOL017W,0,blue
YOR129C,0,blue
YOR283W,0,blue
YOR172W,0,blue
YPL201C,0,blue
YPL086C,0,blue
YPL024W,0,blue
YLR301W,0,blue
YDR305C,0,blue
YML014W,0,blue
YLR063W,0,blue
YPR118W,0,blue
YDR530C,0,blue
YNL284C-B,0,blue
YMR045C,0,blue
YGR161C-D,0,blue
YBL005W-B,0,blue
YNR009W,0,blue
YBR111W-A,0,blue
YKL038W,0,blue
YPL096W,0,blue
YKL017C,0,blue
YKR064W,0,blue
YNL126W,1,red
YJR027W,0,blue
YNL072W,0,blue
YER038C,1,red
YOR138C,0,blue
YBR158W,1,red
YKR080W,0,blue
YNL141W,0,blue
YDR363W,0,blue
YDR140W,0,blue
YHR046C,0,blue
YPL090C,0,blue
YOR025W,0,blue
YNL224C,0,blue
YNL096C,0,blue
YDR252W,0,blue
YGL169W,1,red
YPR189W,0,blue
YBL054W,0,blue
YDL115C,0,blue
YKL122C,1,red
YDL092W,1,red
YPL243W,1,red
YDR063W,0,blue
YGR185C,1,red
YDR111C,0,blue
YOR162C,0,blue
YEL038W,0,blue
YNL036W,1,red
YOR096W,0,blue
YPR051W,0,blue
YLR228C,0,blue
YBL014C,1,red
YDL110C,0,blue
YBR156C,0,blue
YKL086W,0,blue
YPL253C,0,blue
YAL033W,1,red
YKR079C,1,red
YLR437C,0,blue
YNR046W,1,red
YAL013W,0,blue
YJR097W,0,blue
YPR102C,0,blue
YOL064C,0,blue
YBL097W,1,red
YOL032W,0,blue
YMR312W,0,blue
YDR288W,1,red
YDR330W,0,blue
YEL058W,1,red
YPL101W,0,blue
YNR034W,0,blue
YDR020C,0,blue
YMR069W,0,blue
YER035W,0,blue
YLR435W,0,blue
YCR036W,0,blue
YPL257W-B,0,blue
YBR090C,0,blue
YNR015W,0,blue
YDR253C,0,blue
YGR277C,1,red
YLR167W,1,red
YGL091C,1,red
YOR274W,0,blue
YKL110C,0,blue
YJL162C,0,blue
YDR066C,0,blue
YIL153W,0,blue
YKR043C,0,blue
YLR145W,1,red
YNL221C,1,red
YJL191W,0,blue
YOR148C,1,red
YDR400W,0,blue
YMR030W,0,blue
YGR219W,0,blue
YDL144C,0,blue
YIL056W,0,blue
YCR060W,0,blue
YGR161W-B,0,blue
YKL033W,1,red
YDR346C,0,blue
YCL019W,0,blue
YER163C,0,blue
YOR107W,0,blue
YEL019C,1,red
YCR047C,0,blue
YOR131C,0,blue
YOR352W,0,blue
YGL184C,0,blue
YNL155W,0,blue
YKL149C,0,blue
YOL103W-B,0,blue
YJL082W,0,blue
YJR067C,1,red
YLR085C,0,blue
YFL044C,0,blue
YDR261W-B,0,blue
YJR130C,0,blue
YPL071C,0,blue
YPR031W,0,blue
YHR163W,0,blue
YJR066W,0,blue
YKL203C,1,red
YPL180W,0,blue
YOR132W,0,blue
YGL100W,0,blue
YOL100W,1,red
YMR047C,1,red
YNL084C,0,blue
YNL287W,1,red
YPR181C,1,red
YPL218W,1,red
YIR006C,1,red
YDL149W,0,blue
YDR484W,0,blue
YOR069W,0,blue
YGR170W,0,blue
YIL109C,1,red
YDL058W,1,red
YJR125C,0,blue
YNL304W,0,blue
YIL106W,1,red
YKR048C,0,blue
YJR022W,1,red
YEL056W,0,blue
YDR328C,1,red
YBL056W,0,blue
YIL148W,0,blue
YJL141C,0,blue
YCR077C,0,blue
YDR267C,1,red
YHL034C,0,blue
YCL039W,0,blue
YKL145W,1,red
YLL050C,1,red
YMR308C,1,red
YKL130C,0,blue
YPR016C,1,red
YDR155C,0,blue
YOR117W,1,red
YPL151C,1,red
YML058W,0,blue
YCL028W,1,red
YDR113C,1,red
YER059W,0,blue
YBR247C,1,red
YHL030W,0,blue
YLR347C,1,red
YDR499W,1,red
YGL115W,0,blue
YML112W,0,blue
YKL139W,1,red
YPR154W,0,blue
YLL026W,0,blue
YPL194W,0,blue
YJR017C,1,red
YMR226C,0,blue
YKL210W,1,red
YGR218W,1,red
YFL033C,0,blue
YJL164C,1,red
YOR230W,0,blue
YIR005W,0,blue
YEL037C,0,blue
YDL007W,1,red
YEL034W,1,red
YJL026W,1,red
YPL262W,0,blue
YBL078C,0,blue
YDR202C,0,blue
YCL008C,0,blue
YKL002W,0,blue
YDL195W,1,red
YDR069C,0,blue
YDR049W,0,blue
YDR320C,0,blue
YPL085W,1,red
YDR425W,0,blue
YJL036W,0,blue
YDR292C,1,red
YLR119W,0,blue
YNR006W,0,blue
YJL145W,0,blue
YPL065W,0,blue
YOL065C,0,blue
YJR102C,0,blue
YPL002C,0,blue
YLR417W,0,blue
YLR181C,0,blue
YGR206W,0,blue
YOR311C,0,blue
YDL015C,1,red
YFL042C,0,blue
YLR072W,0,blue
YHR186C,1,red
YNL006W,1,red
YDL100C,0,blue
YHR098C,1,red
YKR014C,0,blue
YHR005C,1,red
YNL263C,1,red
YGL051W,0,blue
YNL049C,0,blue
YGL225W,1,red
YAR033W,0,blue
YHR042W,1,red
YGR105W,0,blue
YBR029C,1,red
YJL151C,0,blue
YDL193W,1,red
YLL023C,0,blue
YER120W,0,blue
YOR254C,1,red
YIL016W,0,blue
YAL010C,0,blue
YLR064W,0,blue
YML075C,0,blue
YMR065W,0,blue
YLR450W,0,blue
YHL020C,0,blue
YAL009W,0,blue
YLL006W,0,blue
YDR196C,1,red
YHR004C,0,blue
YIL040W,0,blue
YIL030C,0,blue
YPL200W,0,blue
YBR070C,1,red
YDR205W,0,blue
YGR059W,0,blue
YDR218C,0,blue
YDL065C,0,blue
YAR002W,0,blue
YLR335W,0,blue
YKL021C,1,red
YER078C,0,blue
YML061C,0,blue
YDR120C,0,blue
YML107C,0,blue
YDR062W,1,red
YPL004C,0,blue
YNL265C,0,blue
YGR142W,0,blue
YPL084W,0,blue
YPL137C,1,red
YPL227C,0,blue
YMR029C,0,blue
YMR296C,1,red
YHR009C,1,red
YML101C,0,blue
YMR110C,0,blue
YBR162W-A,0,blue
YDR349C,0,blue
YBR246W,0,blue
YER128W,0,blue
YFL038C,1,red
YLR373C,0,blue
YAR027W,0,blue
YMR022W,0,blue
YNR016C,1,red
YHL002W,0,blue
YOR047C,0,blue
YDR496C,0,blue
YNL183C,0,blue
YLR074C,0,blue
YNL012W,0,blue
YNL236W,0,blue
YDR225W,0,blue
YGL035C,0,blue
YLR453C,0,blue
YDL014W,1,red
YML032C,0,blue
YHR165C,1,red
YNL088W,1,red
YER022W,1,red
YCR092C,0,blue
YNL312W,1,red
YDR097C,0,blue
YPL042C,0,blue
YGL181W,0,blue
YHR014W,1,red
YPR010C,1,red
YBR098W,0,blue
YHR066W,0,blue
YMR093W,1,red
YGR067C,0,blue
YOL041C,0,blue
YMR201C,0,blue
YDL042C,0,blue
YOL108C,0,blue
YCL031C,1,red
YJL090C,1,red
YDR339C,1,red
YGR258C,0,blue
YPR182W,1,red
YGR188C,0,blue
YHR119W,0,blue
YDR381W,1,red
YGL016W,0,blue
YBR175W,0,blue
YMR094W,1,red
YER146W,1,red
YIL125W,0,blue
YGL120C,1,red
YPR018W,0,blue
YGL111W,1,red
YDL140C,1,red
YAR003W,0,blue
YDR224C,1,red
YGL201C,1,red
YPR086W,1,red
YIL144W,1,red
YBR142W,1,red
YDR060W,1,red
YJL081C,1,red
YDL175C,0,blue
YMR167W,0,blue
YER148W,1,red
YIL021W,1,red
YHR099W,1,red
YMR240C,1,red
YER142C,0,blue
YPL126W,1,red
YFL008W,1,red
YOR116C,1,red
YCL059C,1,red
YDR034C,0,blue
YBL002W,0,blue
YNL308C,1,red
YLR247C,0,blue
YJL203W,1,red
YER126C,1,red
YJL074C,1,red
YNR053C,1,red
YDR028C,0,blue
YLR430W,1,red
YML074C,0,blue
YCR086W,0,blue
YDR174W,0,blue
YFL017W-A,1,red
YHR089C,1,red
YOR210W,1,red
YOL012C,0,blue
YDL208W,1,red
YGL127C,0,blue
YLR106C,1,red
YKL018W,1,red
YDR439W,0,blue
YIL143C,1,red
YOL090W,0,blue
YER172C,1,red
YOL145C,0,blue
YLR197W,1,red
YNL002C,1,red
YOR206W,1,red
YJR063W,0,blue
YFR001W,0,blue
YOL135C,1,red
YGR002C,1,red
YDR167W,1,red
YPR137W,1,red
YGR252W,0,blue
YJL194W,1,red
YBL103C,0,blue
YGR091W,1,red
YDR311W,1,red
YDR334W,0,blue
YOL004W,0,blue
YGR104C,0,blue
YHR084W,1,red
YBR154C,1,red
YOR304W,0,blue
YDR448W,0,blue
YMR229C,1,red
YDR087C,1,red
YJL033W,1,red
YOR224C,1,red
YIL063C,1,red
YGR274C,1,red
YLL034C,1,red
YLR449W,0,blue
YDL002C,0,blue
YOL077C,1,red
YLR002C,1,red
YBR152W,1,red
YMR276W,1,red
YAL032C,1,red
YKL173W,1,red
YGL070C,0,blue
YOR207C,1,red
YBR275C,0,blue
YAL027W,0,blue
YDR259C,0,blue
YOR191W,0,blue
YFL024C,1,red
YKL014C,1,red
YDR460W,1,red
YKR002W,1,red
YGL112C,1,red
YDL108W,1,red
YKR010C,0,blue
YBR150C,0,blue
YGL130W,1,red
YPR104C,1,red
YLR131C,0,blue
YDR473C,1,red
YDR324C,1,red
YNR010W,0,blue
YJL109C,1,red
YDR110W,0,blue
YDR301W,1,red
YGR245C,1,red
YJR093C,1,red
YCL011C,0,blue
YNL206C,0,blue
YBR049C,1,red
YDR195W,0,blue
YBR095C,0,blue
YLR263W,0,blue
YBR083W,0,blue
YBR087W,1,red
YNL201C,0,blue
YLL008W,1,red
YJR144W,0,blue
YDL031W,1,red
YGR280C,1,red
YKL144C,1,red
YOR308C,0,blue
YDL005C,0,blue
YER029C,1,red
YEL055C,1,red
YDR165W,0,blue
YKL214C,0,blue
YKL172W,1,red
YGL207W,1,red
YDL139C,1,red
YDL087C,1,red
YPL129W,0,blue
YBR253W,1,red
YBL005W,0,blue
YMR241W,0,blue
YOL069W,1,red
YOR294W,1,red
YHR065C,1,red
YPL089C,0,blue
YER040W,0,blue
YKR095W,0,blue
YDR206W,0,blue
YGL122C,1,red
YNL139C,0,blue
YNL076W,0,blue
YLR115W,1,red
YIR009W,0,blue
YML065W,1,red
YCL054W,1,red
YAL043C,1,red
YER164W,0,blue
YGR099W,1,red
YPR019W,1,red
YCR066W,0,blue
YDR176W,0,blue
YLR321C,1,red
YKL059C,1,red
YOR001W,0,blue
YBL008W,0,blue
YDL030W,1,red
YFL009W,1,red
YMR270C,1,red
YLR103C,1,red
YGR186W,1,red
YBR089C-A,1,red
YBL003C,1,red
YGR074W,1,red
YLR277C,1,red
YOR380W,0,blue
YBR073W,0,blue
YKR025W,1,red
YDR299W,1,red
YDR416W,1,red
YBL025W,0,blue
YPR008W,0,blue
YDL105W,1,red
YBR193C,1,red
YDL153C,1,red
YGL246C,0,blue
YNR003C,1,red
YBR245C,0,blue
YGR005C,1,red
YGR156W,1,red
YPR023C,0,blue
YBL093C,0,blue
YKL054C,0,blue
YNL124W,1,red
YGR145W,1,red
YBR081C,0,blue
YNL218W,0,blue
YGR159C,1,red
YDR443C,0,blue
YNL216W,1,red
YML041C,0,blue
R0020C,0,blue
YPL248C,0,blue
YOR315W,0,blue
YHR088W,1,red
YDR432W,1,red
YNL199C,0,blue
YCR087C-A,0,blue
YFR013W,0,blue
YLR275W,1,red
YBL023C,1,red
YLR035C,0,blue
YOR358W,0,blue
YPR107C,1,red
YHR178W,0,blue
YHR041C,0,blue
YER127W,1,red
YLR005W,1,red
YOR185C,0,blue
YDR412W,1,red
YPL082C,1,red
YML049C,1,red
YDL148C,1,red
YMR236W,1,red
YOR290C,0,blue
YDL051W,0,blue
YMR005W,1,red
YNL262W,1,red
YOL005C,1,red
YJL011C,1,red
YGR229C,0,blue
YDR318W,0,blue
YBL066C,0,blue
YDR240C,1,red
YPL181W,0,blue
YOR110W,1,red
YJR112W,1,red
YGL097W,1,red
YEL009C,0,blue
YDL064W,1,red
YLR409C,1,red
YOL006C,0,blue
YMR078C,0,blue
YGL151W,0,blue
YDL150W,1,red
YER116C,0,blue
YLR223C,1,red
YER049W,0,blue
YKL022C,1,red
YGR116W,1,red
YHR164C,1,red
YOL051W,0,blue
YER002W,0,blue
YNL260C,1,red
YAL011W,0,blue
YNL248C,0,blue
YMR223W,0,blue
YHR191C,0,blue
YPR082C,1,red
YFL002C,1,red
YDR449C,1,red
YKL012W,1,red
YEL032W,1,red
YLR117C,1,red
YBR211C,1,red
YNL151C,1,red
YKR101W,0,blue
YDR285W,0,blue
YLR394W,0,blue
YDR235W,1,red
YML046W,1,red
YHR156C,0,blue
YOR026W,0,blue
YMR172W,0,blue
YMR021C,0,blue
YCR072C,1,red
YKL112W,1,red
YKR024C,0,blue
YIR023W,0,blue
YOR144C,0,blue
YLR385C,0,blue
YML010W,1,red
YHR143W-A,1,red
YBR119W,0,blue
YHR124W,0,blue
YML034W,0,blue
YGL044C,1,red
YGR249W,0,blue
YGR010W,0,blue
YLR399C,0,blue
YFR003C,1,red
YDR362C,1,red
YDR073W,0,blue
YBR228W,0,blue
YIR002C,0,blue
YPL213W,1,red
YFR036W,0,blue
YDL080C,0,blue
YML015C,1,red
YDR359C,0,blue
YLR129W,1,red
YBL088C,0,blue
YNL102W,1,red
YNL039W,1,red
YLR276C,1,red
YBR112C,1,red
YKL113C,0,blue
YDR383C,0,blue
YDR279W,0,blue
YBL035C,1,red
YGL244W,0,blue
YHR079C-A,0,blue
YGL166W,1,red
YAL019W,0,blue
YFR027W,1,red
YML062C,0,blue
YOR004W,1,red
YOR310C,1,red
YEL026W,1,red
YDR145W,1,red
YPR164W,0,blue
YIL026C,1,red
YNL215W,0,blue
YBR279W,0,blue
YOR160W,1,red
YJR002W,1,red
YKL082C,1,red
YIL122W,0,blue
YOR078W,0,blue
YML098W,1,red
YFL013C,0,blue
YNL068C,0,blue
YLR055C,0,blue
YMR268C,1,red
YOL148C,0,blue
YOR156C,0,blue
YLL036C,1,red
YOR179C,0,blue
YML102W,0,blue
YLR116W,1,red
YDR295C,0,blue
YLR071C,1,red
YPR143W,1,red
YML069W,1,red
YCR042C,1,red
YLR418C,0,blue
YOR368W,0,blue
YBR289W,0,blue
YMR128W,1,red
YGL171W,1,red
YLR298C,1,red
YDR308C,1,red
YMR190C,0,blue
YDR207C,0,blue
YPR034W,1,red
YBR060C,1,red
YLR052W,0,blue
YCR040W,0,blue
YDL089W,1,red
YGL096W,0,blue
YFR046C,0,blue
YDR289C,0,blue
YBR034C,0,blue
YNL187W,0,blue
YGL254W,0,blue
YOL010W,1,red
YNL004W,0,blue
YHR118C,1,red
YDR303C,1,red
YHR058C,1,red
YNL103W,1,red
YOR250C,1,red
YPR144C,1,red
YLR018C,0,blue
YMR129W,0,blue
YDL106C,0,blue
YGL078C,0,blue
YML027W,0,blue
YDR123C,1,red
YML036W,0,blue
YMR288W,1,red
YBR278W,0,blue
YJL110C,0,blue
YGL066W,0,blue
YDR006C,0,blue
YNL222W,1,red
YHR148W,1,red
YPL011C,1,red
YGL150C,1,red
YMR014W,0,blue
YJL030W,0,blue
YJR021C,0,blue
YKL043W,0,blue
YER106W,1,red
YPL127C,0,blue
YFR037C,1,red
YKR086W,1,red
YDL098C,1,red
YHL022C,0,blue
YLR183C,0,blue
YJR094C,0,blue
YMR156C,0,blue
YOR032C,0,blue
YMR112C,1,red
YHR072W-A,1,red
YDR173C,0,blue
YKR060W,0,blue
YBR066C,0,blue
YJL115W,0,blue
YPR161C,1,red
YJL010C,1,red
YLR051C,1,red
YPL018W,0,blue
YMR269W,0,blue
YLR278C,0,blue
YKL185W,0,blue
YIL101C,0,blue
YDR501W,0,blue
YOR217W,1,red
YCR081W,0,blue
YJL176C,0,blue
YJL050W,1,red
YOL028C,0,blue
YLR015W,0,blue
YNL227C,0,blue
YGR128C,1,red
YBR231C,0,blue
YGL194C,0,blue
YMR263W,0,blue
YNL267W,1,red
YLR315W,0,blue
YPL128C,1,red
YDR485C,0,blue
YPL202C,0,blue
YOR249C,1,red
YGR081C,0,blue
YDL003W,1,red
YJR082C,0,blue
YHL025W,0,blue
YMR224C,0,blue
YPL254W,0,blue
YNL075W,1,red
YLR108C,0,blue
